kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
germ_label,84,52.6,1.9,111.2,38.8,,,,171.5,190.0,0.903,1.001
germ_label,85,44.2,1.8,111.9,49.8,,,,162.0,168.1,0.963,0.945
germ_label,86,40.7,1.4,113.1,26.5,,,,166.6,232.6,0.716,0.972
germ_label,87,69.6,2.3,112.8,79.0,,,,156.2,185.2,0.844,0.912
germ_label,88,65.1,2.6,112.7,59.0,,,,162.5,185.6,0.875,0.948
germ_label,89,74.2,2.3,114.6,73.5,,,,162.9,183.3,0.889,0.951
germ_label,90,39.2,1.6,115.5,62.4,,,,178.9,185.9,0.962,1.044
germ_label,91,73.6,2.6,115.1,83.8,,,,159.5,186.6,0.855,0.931
germ_label,92,55.8,2.0,115.7,67.6,,,,154.5,199.6,0.774,0.901
germ_label,93,67.2,2.3,117.9,79.0,,,,158.2,192.8,0.821,0.923
germ_label,94,64.0,2.3,117.9,55.3,,,,154.7,175.2,0.883,0.902
germ_label,95,56.4,2.0,118.5,48.6,,,,169.9,189.3,0.897,0.991
germ_label,96,60.1,2.3,119.0,34.2,,,,160.8,198.3,0.811,0.939
germ_label,97,65.1,2.1,119.9,59.8,,,,167.1,189.6,0.881,0.975
germ_label,98,53.1,3.5,118.4,66.6,,,,156.7,170.3,0.92,0.915
germ_label,99,79.0,2.6,120.5,73.5,,,,164.5,185.7,0.886,0.96
germ_label,100,53.3,2.2,120.7,44.5,,,,180.9,197.4,0.916,1.055
germ_label,101,67.0,2.5,122.0,64.2,,,,170.2,192.3,0.885,0.993
germ_label,102,53.7,2.1,124.5,55.3,,,,187.5,207.0,0.906,1.094
germ_label,104,88.6,3.1,64.2,125.7,,,,198.9,275.0,0.723,1.161
germ_label,105,27.0,2.8,66.5,26.7,,,,152.4,181.1,0.841,0.889
germ_label,106,86.7,3.2,73.0,120.5,,,,179.2,231.1,0.775,1.046
germ_label,107,15.1,1.4,78.6,26.0,,,,198.9,179.7,1.107,1.161
germ_label,108,14.0,2.0,78.8,20.4,,,,169.8,190.1,0.893,0.991
germ_label,109,76.2,3.2,86.4,112.9,,,,183.2,239.5,0.765,1.069
germ_label,110,75.3,3.2,92.2,110.3,,,,184.9,228.9,0.808,1.079
germ_label,111,52.3,2.7,107.9,52.2,,,,158.5,167.9,0.944,0.925
germ_label,112,37.7,3.1,54.1,29.4,,,,156.7,203.3,0.771,0.914
germ_label,113,37.2,3.0,60.7,25.8,,,,235.3,260.4,0.904,1.373
germ_label,114,32.8,2.4,65.9,21.7,,,,163.3,189.4,0.862,0.953
germ_label,115,27.9,3.1,84.4,17.4,,,,155.4,160.6,0.967,0.907
germ_label,116,29.5,2.8,88.2,29.3,,,,172.8,181.7,0.951,1.008
germ_label,117,28.5,2.5,104.3,23.0,,,,178.4,185.9,0.96,1.041
