kind,id,vol_um3,z_um,y_um,x_um,cov_germ_label,cov_any_label,cov_lamin_mask,ring_shell,ring_inside,ring_ratio,shell_over_thr
lamin_candidate,146,5.2,3.5,105.3,25.6,0.038,0.038,0.041,,,,
lamin_candidate,150,5.4,3.8,150.3,11.5,1.0,1.0,1.0,,,,
lamin_candidate,151,5.5,3.7,159.3,36.7,1.0,1.0,1.0,,,,
lamin_candidate,155,9.8,4.6,246.5,9.9,1.0,1.0,1.0,,,,
lamin_candidate,168,11.0,5.0,251.9,8.9,1.0,1.0,1.0,,,,
lamin_candidate,170,5.5,4.8,265.4,5.2,1.0,1.0,1.0,,,,
lamin_candidate,176,5.9,4.7,126.1,6.9,0.974,0.974,0.997,,,,
lamin_candidate,188,7.4,5.2,244.1,45.3,1.0,1.0,1.0,,,,
lamin_candidate,195,5.1,4.7,130.8,28.6,0.944,0.944,1.0,,,,
lamin_candidate,200,5.8,4.8,259.0,6.7,1.0,1.0,1.0,,,,
lamin_candidate,206,7.0,5.5,220.2,17.7,1.0,1.0,1.0,,,,
lamin_candidate,208,9.2,5.5,249.5,40.3,1.0,1.0,1.0,,,,
lamin_candidate,213,7.3,5.6,97.1,5.3,1.0,1.0,1.0,,,,
lamin_candidate,221,7.9,5.4,285.6,31.7,1.0,1.0,1.0,,,,
lamin_candidate,231,7.7,5.9,237.0,13.9,1.0,1.0,1.0,,,,
lamin_candidate,246,5.5,6.4,225.8,52.8,1.0,1.0,1.0,,,,
lamin_candidate,248,6.4,6.1,270.5,6.8,1.0,1.0,1.0,,,,
lamin_candidate,252,5.9,6.1,229.2,17.4,1.0,1.0,1.0,,,,
lamin_candidate,261,6.9,7.5,134.1,30.6,0.929,0.929,0.963,,,,
lamin_candidate,262,6.3,7.5,218.7,52.7,1.0,1.0,1.0,,,,
lamin_candidate,263,7.8,6.7,254.7,36.0,1.0,1.0,1.0,,,,
lamin_candidate,265,5.0,7.2,104.2,28.1,0.986,0.986,1.0,,,,
lamin_candidate,267,6.2,7.3,137.9,31.6,0.964,0.964,1.0,,,,
lamin_candidate,272,11.0,7.5,264.0,6.3,1.0,1.0,1.0,,,,
lamin_candidate,276,12.6,7.8,234.1,16.9,1.0,1.0,1.0,,,,
lamin_candidate,281,7.6,7.8,234.1,50.8,1.0,1.0,1.0,,,,
lamin_candidate,282,8.9,8.6,241.9,46.4,1.0,1.0,1.0,,,,
lamin_candidate,295,8.4,8.7,156.7,37.3,0.919,0.919,0.966,,,,
lamin_candidate,307,6.0,8.9,220.0,49.5,1.0,1.0,1.0,,,,
lamin_candidate,308,6.7,8.8,228.3,49.8,1.0,1.0,1.0,,,,
lamin_candidate,313,5.2,8.5,246.3,11.1,1.0,1.0,1.0,,,,
lamin_candidate,317,5.2,9.2,154.9,32.7,1.0,1.0,1.0,,,,
lamin_candidate,319,6.7,9.1,235.8,47.4,1.0,1.0,1.0,,,,
lamin_candidate,324,6.9,9.1,203.1,49.1,0.059,0.059,0.059,,,,
lamin_candidate,327,5.6,9.5,43.5,38.6,1.0,1.0,1.0,,,,
germ_label,1,29.6,2.2,51.0,10.7,,,,159.4,183.6,0.868,0.818
germ_label,2,40.8,2.5,72.3,18.6,,,,163.4,168.9,0.967,0.838
germ_label,3,45.1,2.5,76.2,15.0,,,,164.1,175.9,0.933,0.842
germ_label,4,44.9,2.4,78.6,19.1,,,,157.7,165.7,0.951,0.809
germ_label,5,50.2,2.8,80.9,14.9,,,,159.8,174.1,0.918,0.82
germ_label,6,34.3,2.6,91.4,13.6,,,,165.9,176.7,0.938,0.851
germ_label,7,79.6,2.7,92.4,20.6,,,,172.9,188.6,0.917,0.887
germ_label,8,37.9,3.0,95.2,8.0,,,,180.3,204.1,0.884,0.925
germ_label,9,40.2,2.3,97.5,10.6,,,,169.9,183.7,0.925,0.872
germ_label,10,34.2,2.5,111.4,24.8,,,,199.3,219.4,0.909,1.023
germ_label,11,29.3,2.0,114.4,25.2,,,,195.5,227.3,0.86,1.003
germ_label,12,47.3,2.7,117.1,23.6,,,,195.4,215.6,0.906,1.003
germ_label,13,31.8,1.3,118.3,7.4,,,,206.7,227.1,0.91,1.061
germ_label,14,23.4,1.2,119.9,9.4,,,,197.9,218.5,0.906,1.016
germ_label,15,31.6,2.1,121.1,24.2,,,,204.6,224.7,0.911,1.05
germ_label,16,28.5,1.2,122.7,9.8,,,,194.5,219.2,0.887,0.998
germ_label,17,47.9,4.6,122.3,8.9,,,,184.7,200.7,0.92,0.948
germ_label,18,6.1,1.1,123.9,22.5,,,,200.5,215.4,0.931,1.029
