dataset,geno,sex,treat,syp
Madeleine,syp2_syp3,male,HS,247.9805816937553
Madeleine,syp2_syp3,male,HS,270.7423033067275
Madeleine,syp2_syp3,male,HS,334.6227048471593
Madeleine,syp2_syp3,male,HS,327.3506321076026
Madeleine,syp2_syp3,male,HS,282.9105619062953
Madeleine,syp2_syp3,male,HS,325.56486277967593
Madeleine,syp2_syp3,male,HS,317.6940689510636
Madeleine,syp2_syp3,male,HS,315.5183574333484
Madeleine,syp2_syp3,male,HS,313.5907563488129
Madeleine,syp2_syp3,male,HS,197.39964761758847
Madeleine,syp2_syp3,male,HS,198.19224305106655
Madeleine,syp2_syp3,male,HS,205.24091270894132
Madeleine,syp2_syp3,male,HS,196.38758423524607
Madeleine,syp2_syp3,male,HS,204.37971196978043
Madeleine,syp2_syp3,male,HS,201.82615831334428
Madeleine,syp2_syp3,male,HS,198.9191176470588
Madeleine,syp2_syp3,male,HS,200.2052545155993
Madeleine,syp2_syp3,male,HS,198.4461778471139
Madeleine,syp2_syp3,male,HS,204.37487708947887
Madeleine,syp2_syp3,male,HS,184.39356508875736
Madeleine,syp2_syp3,male,HS,229.02602442643533
Madeleine,syp2_syp3,male,HS,217.449601690782
Madeleine,syp2_syp3,male,HS,193.2126474442988
Madeleine,syp2_syp3,male,HS,215.1028349682009
Madeleine,syp2_syp3,male,HS,210.30794738587375
Madeleine,syp2_syp3,male,HS,201.9826042466104
Madeleine,syp2_syp3,male,HS,256.34864815491414
Madeleine,syp2_syp3,male,HS,242.1520093185789
Madeleine,syp2_syp3,male,HS,262.7005640480667
Madeleine,syp2_syp3,male,HS,231.79044236357765
Madeleine,syp2_syp3,male,HS,231.38837424733677
Madeleine,syp2_syp3,male,HS,231.90977868112012
Madeleine,syp2_syp3,male,HS,304.7540787720024
Madeleine,syp2_syp3,male,HS,314.4567210914784
Madeleine,syp2_syp3,male,HS,250.9462585349993
Madeleine,syp2_syp3,male,HS,253.72694333059567
Madeleine,syp2_syp3,male,HS,192.38436009126735
Madeleine,syp2_syp3,male,HS,270.3718400644577
Madeleine,syp2_syp3,male,HS,198.01219794195865
Madeleine,syp2_syp3,male,HS,263.7801790396962
Madeleine,syp2_syp3,male,HS,258.46101083032494
Madeleine,syp2_syp3,male,HS,284.7687820055746
Madeleine,syp2_syp3,male,HS,190.1977530958764
Madeleine,syp2_syp3,male,HS,193.93285232165715
Madeleine,syp2_syp3,male,HS,193.53551711446448
Madeleine,syp2_syp3,male,HS,205.8858301121901
Madeleine,syp2_syp3,male,HS,203.07641585464137
Madeleine,syp2_syp3,male,HS,202.0981524944334
Madeleine,syp2_syp3,male,HS,198.8509257657034
Madeleine,syp2_syp3,male,HS,209.2109175377468
Madeleine,syp2_syp3,male,HS,184.78617343844755
Madeleine,syp2_syp3,male,HS,203.44908569379703
Madeleine,syp2_syp3,male,HS,204.67641354617336
Madeleine,syp2_syp3,male,HS,214.6874677668901
Madeleine,syp2_syp3,male,HS,241.4936156457088
Madeleine,syp2_syp3,male,HS,266.06377956548965
Madeleine,syp2_syp3,male,HS,241.3992310157001
Madeleine,syp2_syp3,male,HS,321.50966557123525
Madeleine,syp2_syp3,male,HS,243.099791415084
Madeleine,syp2_syp3,male,HS,191.9384479023045
Madeleine,syp2_syp3,male,HS,253.11249030256013
Madeleine,syp2_syp3,male,HS,238.82996116901697
Madeleine,syp2_syp3,male,HS,220.8606561314184
Madeleine,syp2_syp3,male,HS,340.63069343256984
Madeleine,syp2_syp3,male,HS,298.68201374532043
Madeleine,syp2_syp3,male,HS,275.9157509157509
Madeleine,syp2_syp3,male,HS,322.96873033544705
Madeleine,syp2_syp3,male,HS,279.7393542349088
Madeleine,syp2_syp3,male,HS,191.68732117310444
Madeleine,syp2_syp3,male,HS,171.59494818652848
Madeleine,syp2_syp3,male,HS,215.51033834586465
Madeleine,syp2_syp3,male,HS,214.32402608259488
Madeleine,syp2_syp3,male,HS,197.27261048304211
Madeleine,syp2_syp3,male,HS,215.95577206140044
Madeleine,syp2_syp3,male,HS,220.5972368955709
Madeleine,syp2_syp3,male,HS,195.85999514994745
Madeleine,syp2_syp3,male,HS,197.24017748054789
Madeleine,syp2_syp3,male,HS,231.66561161794823
Madeleine,syp2_syp3,male,HS,237.6431574771916
Madeleine,syp2_syp3,male,HS,256.34063131044746
Madeleine,syp2_syp3,male,HS,209.60587255070965
Madeleine,syp2_syp3,male,HS,268.2347349177331
Madeleine,syp2_syp3,male,HS,265.43366039070094
Madeleine,syp2_syp3,male,HS,322.2042125375307
Madeleine,syp2_syp3,male,HS,313.4926785536408
Madeleine,syp2_syp3,male,HS,327.1771185379897
Madeleine,syp2_syp3,male,HS,351.38175944333994
Madeleine,syp2_syp3,male,HS,303.56064549713693
Madeleine,syp2_syp3,male,HS,299.11036724081896
Madeleine,syp2_syp3,male,HS,290.1974300629099
Madeleine,syp2_syp3,male,HS,192.56577885391445
Madeleine,syp2_syp3,male,HS,223.0398835745752
Madeleine,syp2_syp3,male,HS,240.4977617643848
Madeleine,syp2_syp3,male,HS,233.26751046821468
Madeleine,syp2_syp3,male,HS,303.6400729546639
Madeleine,syp2_syp3,male,HS,271.3372460957436
Madeleine,syp2_syp3,male,HS,346.3020706455542
Madeleine,syp2_syp3,male,HS,326.0494657448146
Madeleine,syp2_syp3,male,HS,315.54775886419384
Madeleine,syp2_syp3,male,HS,191.1537676258534
Madeleine,syp2_syp3,male,HS,214.1970132107984
Madeleine,syp2_syp3,male,HS,235.0860108749382
Madeleine,syp2_syp3,male,HS,244.27579954671367
Madeleine,syp2_syp3,male,HS,304.0590793135436
Madeleine,syp2_syp3,male,HS,258.0612797652635
Madeleine,syp2_syp3,male,HS,250.3925293948953
Madeleine,syp2_syp3,male,HS,257.6389967910826
Madeleine,syp2_syp3,male,HS,183.04216533687944
Madeleine,syp2_syp3,male,HS,244.06612456438208
Madeleine,syp2_syp3,male,HS,253.1588059142804
Madeleine,syp2_syp3,male,HS,239.1645100069013
Madeleine,syp2_syp3,male,HS,206.00809098895
Madeleine,syp2_syp3,male,HS,236.78831393909385
Madeleine,syp2_syp3,male,HS,225.07936129647285
Madeleine,syp2_syp3,male,HS,198.9652393553043
Madeleine,syp2_syp3,male,HS,254.7372159090909
Madeleine,syp2_syp3,male,HS,318.52243626715887
Madeleine,syp2_syp3,male,HS,305.80219629375426
Madeleine,syp2_syp3,male,HS,209.73634747269492
Madeleine,syp2_syp3,male,HS,207.00114358322745
Madeleine,syp2_syp3,male,HS,224.7587297999774
Madeleine,syp2_syp3,male,HS,257.9671432377231
Madeleine,syp2_syp3,male,HS,244.8579151366789
Madeleine,syp2_syp3,male,HS,298.4759905381431
Madeleine,syp2_syp3,male,HS,239.52944950596688
Madeleine,syp2_syp3,male,HS,290.74274747835403
Madeleine,syp2_syp3,male,HS,251.1377420533431
Madeleine,syp2_syp3,male,HS,223.75582172415565
Madeleine,syp2_syp3,male,HS,291.61548399003414
Madeleine,syp2_syp3,male,HS,296.4867721011588
Madeleine,syp2_syp3,male,HS,302.63565050488194
Madeleine,syp2_syp3,male,HS,246.1332972582973
Madeleine,syp2_syp3,male,HS,233.7769837587007
Madeleine,syp2_syp3,male,HS,323.3770646297307
Madeleine,syp2_syp3,male,HS,257.5915074102964
Madeleine,syp2_syp3,male,HS,257.94613104364714
Madeleine,syp2_syp3,male,HS,267.3119120797243
Madeleine,syp2_syp3,male,HS,329.51856581532417
Madeleine,syp2_syp3,male,HS,199.27162842753216
Madeleine,syp2_syp3,male,HS,207.38497017892644
Madeleine,syp2_syp3,male,HS,231.92331818472763
Madeleine,syp2_syp3,male,HS,231.30071393402264
Madeleine,syp2_syp3,male,HS,294.59185242121447
Madeleine,syp2_syp3,male,HS,268.39672955974845
Madeleine,syp2_syp3,male,HS,292.87175689235033
Madeleine,syp2_syp3,male,HS,318.7321145274609
Madeleine,syp2_syp3,male,HS,308.00069498069496
Madeleine,syp2_syp3,male,HS,141.85942371280117
Madeleine,syp2_syp3,male,HS,265.69530667991063
Madeleine,syp2_syp3,male,HS,291.3672614514199
Madeleine,syp2_syp3,male,HS,273.3590168461751
Madeleine,syp2_syp3,male,HS,275.94356372859863
Madeleine,syp2_syp3,male,HS,275.25641576291207
Madeleine,syp2_syp3,male,HS,280.7086437391571
Madeleine,syp2_syp3,male,HS,339.6318332413031
Madeleine,syp2_syp3,male,HS,231.0381238190508
Madeleine,syp2_syp3,male,HS,187.85000801667468
Madeleine,syp2_syp3,male,HS,243.92417898730864
Madeleine,syp2_syp3,male,HS,236.5764379640397
Madeleine,syp2_syp3,male,HS,230.96513632090253
Madeleine,syp2_syp3,male,HS,307.0326475417753
Madeleine,syp2_syp3,male,HS,207.54144658833675
Madeleine,syp2_syp3,male,HS,223.82960738516292
Madeleine,syp2_syp3,male,HS,291.12475247524753
Madeleine,syp2_syp3,male,HS,344.450811843362
Madeleine,syp2_syp3,male,HS,258.5610498687664
Madeleine,syp2_syp3,male,HS,231.07047935453247
Madeleine,syp2_syp3,male,HS,311.78410786318176
Madeleine,syp2_syp3,male,HS,323.2949396753754
Madeleine,syp2_syp3,male,HS,340.21411144081765
Madeleine,syp2_syp3,male,HS,235.45054188886976
Madeleine,syp2_syp3,male,HS,267.2914840033579
Madeleine,syp2_syp3,male,HS,269.261168052601
Madeleine,syp2_syp3,male,HS,272.88396823260194
Madeleine,syp2_syp3,male,HS,272.0876768762314
Madeleine,syp2_syp3,male,HS,268.4234748318256
Madeleine,syp2_syp3,male,HS,345.9145018915511
Madeleine,syp2_syp3,male,HS,339.8769563844662
Madeleine,syp2_syp3,male,HS,244.64740722833312
Madeleine,syp2_syp3,male,HS,288.15319426336373
Madeleine,syp2_syp3,male,HS,348.25118483412325
Madeleine,syp2_syp3,male,HS,246.42583688651
Madeleine,syp2_syp3,male,HS,203.85904684975768
Madeleine,syp2_syp3,male,HS,279.71819622532774
Madeleine,syp2_syp3,male,HS,335.51761297209373
Madeleine,syp2_syp3,male,HS,340.14516676088186
Madeleine,syp2_syp3,male,HS,341.3781348164169
Madeleine,syp2_syp3,male,HS,313.2011031946679
Madeleine,syp2_syp3,male,HS,355.81217227361105
Madeleine,syp2_syp3,male,HS,302.35147499605614
Madeleine,syp2_syp3,male,HS,129.0287556025583
Madeleine,syp2_syp3,male,HS,220.14592426566003
Madeleine,syp2_syp3,male,HS,230.18798370672096
Madeleine,syp2_syp3,male,HS,288.23034859876964
Madeleine,syp2_syp3,male,HS,199.12736893256303
Madeleine,syp2_syp3,male,HS,265.452056070414
Madeleine,syp2_syp3,male,HS,198.5290732889158
Madeleine,syp2_syp3,male,HS,263.781362346263
Madeleine,syp2_syp3,male,HS,265.23415001074574
Madeleine,syp2_syp3,male,HS,293.9115228534814
Madeleine,syp2_syp3,male,HS,272.8942372881356
Madeleine,syp2_syp3,male,HS,271.0287057547127
Madeleine,syp2_syp3,male,HS,251.795373745556
Madeleine,syp2_syp3,male,HS,189.4479177431022
Madeleine,syp2_syp3,male,HS,270.71551822000225
Madeleine,syp2_syp3,male,HS,329.05549410916086
Madeleine,syp2_syp3,male,HS,234.4054694535286
Madeleine,syp2_syp3,male,HS,242.61504066974263
Madeleine,syp2_syp3,male,HS,270.23117230042124
Madeleine,syp2_syp3,male,HS,314.1064195831695
Madeleine,syp2_syp3,male,HS,230.13345668469492
Madeleine,syp2_syp3,male,HS,287.9545172113831
Madeleine,syp2_syp3,male,HS,295.28617474387016
Madeleine,syp2_syp3,male,HS,199.9554186299384
Madeleine,syp2_syp3,male,HS,323.51921358355673
Madeleine,syp2_syp3,male,HS,289.75005654829226
Madeleine,syp2_syp3,male,HS,342.55991393578284
Madeleine,syp2_syp3,male,HS,276.17979564930783
Madeleine,syp2_syp3,male,HS,306.732831698257
Madeleine,syp2_syp3,male,HS,357.7629931660254
Madeleine,syp2_syp3,male,HS,152.9347050754458
Madeleine,syp2_syp3,male,HS,211.45154555862348
Madeleine,syp2_syp3,male,HS,227.83300174086048
Madeleine,syp2_syp3,male,HS,223.98061930783243
Madeleine,syp2_syp3,male,HS,224.57461645746164
Madeleine,syp2_syp3,male,HS,221.70313986679352
Madeleine,syp2_syp3,male,HS,211.29814515125108
Madeleine,syp2_syp3,male,HS,212.3289273488018
Madeleine,syp2_syp3,male,HS,230.56927762772256
Madeleine,syp2_syp3,male,HS,234.0452760736196
Madeleine,syp2_syp3,male,HS,249.2006906357912
Madeleine,syp2_syp3,male,HS,275.951298026999
Madeleine,syp2_syp3,male,HS,294.3731593378694
Madeleine,syp2_syp3,male,HS,317.160311144888
Madeleine,syp2_syp3,male,HS,195.73975474268943
Madeleine,syp2_syp3,male,HS,248.38820231876676
Madeleine,syp2_syp3,male,HS,189.72609921361092
Madeleine,syp2_syp3,male,HS,254.39012496190185
Madeleine,syp2_syp3,male,HS,275.4156468531468
Madeleine,syp2_syp3,male,HS,304.9188333407662
Madeleine,syp2_syp3,male,HS,293.1460603419052
Madeleine,syp2_syp3,male,HS,258.22380261248185
Madeleine,syp2_syp3,male,HS,307.92156639535546
Madeleine,syp2_syp3,male,HS,175.33588361444387
Madeleine,syp2_syp3,male,HS,182.4747235793263
Madeleine,syp2_syp3,male,HS,344.6595488117369
Madeleine,syp2_syp3,male,HS,269.8169711985135
Madeleine,syp2_syp3,male,HS,299.13844252163165
Madeleine,syp2_syp3,male,HS,313.5772457182803
Madeleine,syp2_syp3,male,HS,294.97677655040445
Madeleine,syp2_syp3,male,HS,335.30429199053737
Madeleine,syp2_syp3,male,HS,287.2126186023963
Madeleine,syp2_syp3,male,HS,311.8530805687204
Madeleine,syp2_syp3,male,HS,354.49958862247297
Madeleine,syp2_syp3,male,HS,302.1881034604271
Madeleine,syp2_syp3,male,HS,280.39546987245274
Madeleine,syp2_syp3,male,HS,305.2817144832354
Madeleine,syp2_syp3,male,HS,286.0319730438038
Madeleine,syp2_syp3,male,HS,227.0387693846924
Madeleine,syp2_syp3,male,HS,218.47663998088183
Madeleine,syp2_syp3,male,HS,226.0176126462534
Madeleine,syp2_syp3,male,HS,227.77265162721892
Madeleine,syp2_syp3,male,HS,230.30241318422603
Madeleine,syp2_syp3,male,HS,231.24158474828715
Madeleine,syp2_syp3,male,HS,236.61826408885236
Madeleine,syp2_syp3,male,HS,191.37256065890037
Madeleine,syp2_syp3,male,HS,285.8015044663846
Madeleine,syp2_syp3,male,HS,245.5357348371504
Madeleine,syp2_syp3,male,HS,287.92465548232474
Madeleine,syp2_syp3,male,HS,217.8327194274889
Madeleine,syp2_syp3,male,HS,249.31050228310505
Madeleine,syp2_syp3,male,HS,202.817416256004
Madeleine,syp2_syp3,male,HS,249.46384099616856
Madeleine,syp2_syp3,male,HS,319.78302189982094
Madeleine,syp2_syp3,male,HS,319.7815065851105
Madeleine,syp2_syp3,male,HS,297.4204520990312
Madeleine,syp2_syp3,male,HS,205.3489768218835
Madeleine,syp2_syp3,male,HS,326.2892441860465
Madeleine,syp2_syp3,male,HS,295.3378723404255
Madeleine,syp2_syp3,male,HS,139.84853888063398
Madeleine,syp2_syp3,male,HS,225.55456906444405
Madeleine,syp2_syp3,male,HS,231.53735522464044
Madeleine,syp2_syp3,male,HS,223.10787618755745
Madeleine,syp2_syp3,male,HS,231.1870458356624
Madeleine,syp2_syp3,male,HS,222.58824594219516
Madeleine,syp2_syp3,male,HS,286.7979722677799
Madeleine,syp2_syp3,male,HS,238.58867876309736
Madeleine,syp2_syp3,male,HS,271.48262032085563
Madeleine,syp2_syp3,male,HS,216.74866924120656
Madeleine,syp2_syp3,male,HS,222.7955614068084
Madeleine,syp2_syp3,male,HS,233.1131603626133
Madeleine,syp2_syp3,male,HS,215.03670972127804
Madeleine,syp2_syp3,male,HS,248.14686027257676
Madeleine,syp2_syp3,male,HS,249.36786803750988
Madeleine,syp2_syp3,male,HS,166.3347787833082
Madeleine,syp2_syp3,male,HS,286.8486312399356
Madeleine,syp2_syp3,male,HS,264.4326998432602
Madeleine,syp2_syp3,male,HS,142.26176628708274
Madeleine,syp2_syp3,male,HS,216.60987628433637
Madeleine,syp2_syp3,male,HS,212.70141554702496
Madeleine,syp2_syp3,male,HS,234.1510199481573
Madeleine,syp2_syp3,male,HS,201.69336175395856
Madeleine,syp2_syp3,male,HS,231.91698513800424
Madeleine,syp2_syp3,male,HS,131.5700645885987
Madeleine,syp2_syp3,male,HS,136.59477611940298
Madeleine,syp2_syp3,male,HS,138.1394070958551
Madeleine,syp2_syp3,male,HS,145.73494258261073
Madeleine,syp2_syp3,male,HS,212.56076863051112
Madeleine,syp2_syp3,male,HS,246.52870971290287
Madeleine,syp2_syp3,male,HS,150.1696770662288
Madeleine,syp2_syp3,male,HS,303.84367898576727
Madeleine,syp2_syp3,male,HS,158.316573556797
Madeleine,syp2_syp3,male,HS,170.45316321808687
Madeleine,syp2_syp3,male,HS,179.90929632955763
Madeleine,syp2_syp3,male,HS,226.8361231417535
Madeleine,syp2_syp3,male,HS,152.54733899173516
Madeleine,syp2_syp3,male,HS,259.50655021834064
Madeleine,syp2_syp3,male,HS,266.6078084331078
Madeleine,syp2_syp3,male,HS,197.0198412698413
Madeleine,syp2_syp3,male,HS,165.8648326415261
Madeleine,syp2_syp3,male,HS,169.70040124832812
Madeleine,syp2_syp3,male,HS,196.1372009177319
Madeleine,syp2_syp3,male,HS,322.1640433718083
Madeleine,syp2_syp3,male,HS,146.47953964194377
Madeleine,syp2_syp3,male,HS,158.36390186915887
Madeleine,syp2_syp3,male,HS,200.02757979547567
Madeleine,syp2_syp3,male,HS,169.46860254083484
Madeleine,syp2_syp3,male,HS,160.35408014039191
Madeleine,syp2_syp3,male,HS,390.6869434610021
Madeleine,syp2_syp3,male,HS,147.4173184357542
Madeleine,syp2_syp3,male,HS,199.30560219813768
Madeleine,syp2_syp3,male,HS,312.1197517824135
Madeleine,syp2_syp3,male,HS,365.6769003887921
Madeleine,syp2_syp3,male,HS,152.67915789473685
Madeleine,syp2_syp3,male,HS,232.58867924528303
Madeleine,syp2_syp3,male,HS,203.3351095322676
Madeleine,syp2_syp3,male,HS,150.98027663934425
Madeleine,syp2_syp3,male,HS,142.25391246129382
Madeleine,syp2_syp3,male,HS,144.7124786070392
Madeleine,syp2_syp3,male,HS,164.8434785277957
Madeleine,syp2_syp3,male,HS,147.96703296703296
Madeleine,syp2_syp3,male,HS,237.4827087734905
Madeleine,syp2_syp3,male,HS,153.69136584336078
Madeleine,syp2_syp3,male,HS,319.7400714853058
Madeleine,syp2_syp3,male,HS,241.08700925343635
Madeleine,syp2_syp3,male,HS,172.23288834951455
Madeleine,syp2_syp3,male,HS,161.25862068965515
Madeleine,syp2_syp3,male,HS,275.0618331234674
Madeleine,syp2_syp3,male,HS,188.19758939333065
Madeleine,syp2_syp3,male,HS,239.4967407702599
Madeleine,syp2_syp3,male,HS,180.73716480258724
Madeleine,syp2_syp3,male,HS,272.70646822477505
Madeleine,syp2_syp3,male,HS,230.7017553574395
Madeleine,syp2_syp3,male,HS,212.05828262339415
Madeleine,syp2_syp3,male,HS,244.66104472516216
Madeleine,syp2_syp3,male,HS,212.91507941965207
Madeleine,syp2_syp3,male,HS,151.87451900268832
Madeleine,syp2_syp3,male,HS,146.91476274165203
Madeleine,syp2_syp3,male,HS,199.05828050272493
Madeleine,syp2_syp3,male,HS,261.41807537504576
Madeleine,syp2_syp3,male,HS,225.2553079066193
Madeleine,syp2_syp3,male,HS,276.8855495175779
Madeleine,syp2_syp3,male,HS,213.2593577501108
Madeleine,syp2_syp3,male,HS,206.5643409505604
Madeleine,syp2_syp3,male,HS,278.2405549362071
Madeleine,syp2_syp3,male,HS,423.5501752718199
Madeleine,syp2_syp3,male,HS,211.0315762668704
Madeleine,syp2_syp3,male,HS,273.3395907322848
Madeleine,syp2_syp3,male,HS,255.23177247014456
Madeleine,syp2_syp3,male,HS,196.59522733435776
Madeleine,syp2_syp3,male,HS,233.18887269699175
Madeleine,syp2_syp3,male,HS,217.6334742180896
Madeleine,syp2_syp3,male,HS,227.8224250325945
Madeleine,syp2_syp3,male,HS,266.9321691821692
Madeleine,syp2_syp3,male,HS,248.31895197950243
Madeleine,syp2_syp3,male,HS,238.94180310288124
Madeleine,syp2_syp3,male,HS,214.21673640167364
Madeleine,syp2_syp3,male,HS,219.14272211720228
Madeleine,syp2_syp3,male,HS,203.76372941408044
Madeleine,syp2_syp3,male,HS,216.11229615889943
Madeleine,syp2_syp3,male,HS,221.7846972304804
Madeleine,syp2_syp3,male,HS,198.24290806475568
Madeleine,syp2_syp3,male,HS,191.6290681387493
Madeleine,syp2_syp3,male,HS,162.82523123252312
Madeleine,syp2_syp3,male,HS,252.1870208105148
Madeleine,syp2_syp3,male,HS,266.2858932859977
Madeleine,syp2_syp3,male,HS,259.9398978371916
Madeleine,syp2_syp3,male,HS,252.49232029490068
Madeleine,syp2_syp3,male,HS,256.9076770350761
Madeleine,syp2_syp3,male,HS,240.2390292299473
Madeleine,syp2_syp3,male,HS,254.9103377335848
Madeleine,syp2_syp3,male,HS,236.66260500323088
Madeleine,syp2_syp3,male,HS,314.98392652123994
Madeleine,syp2_syp3,male,HS,303.7220174868126
Madeleine,syp2_syp3,male,HS,303.57716515609263
Madeleine,syp2_syp3,male,HS,215.37649659237428
Madeleine,syp2_syp3,male,HS,330.9528798842257
Madeleine,syp2_syp3,male,HS,178.41125290023203
Madeleine,syp2_syp3,male,HS,193.5881086142322
Madeleine,syp2_syp3,male,HS,169.8882096069869
Madeleine,syp2_syp3,male,HS,299.6045768130574
Madeleine,syp2_syp3,male,HS,262.3901712207687
Madeleine,syp2_syp3,male,HS,290.14269281647205
Madeleine,syp2_syp3,male,HS,157.86458095455583
Madeleine,syp2_syp3,male,HS,230.50101955139735
Madeleine,syp2_syp3,male,HS,244.5646481178396
Madeleine,syp2_syp3,male,HS,255.4099137684884
Madeleine,syp2_syp3,male,HS,255.1284210526316
Madeleine,syp2_syp3,male,HS,215.53931157119268
Madeleine,syp2_syp3,male,HS,260.91788114726825
Madeleine,syp2_syp3,male,HS,167.64320662401204
Madeleine,syp2_syp3,male,HS,247.45325314379443
Madeleine,syp2_syp3,male,HS,224.54584020740043
Madeleine,syp2_syp3,male,HS,233.1885208189556
Madeleine,syp2_syp3,male,HS,231.82699904645145
Madeleine,syp2_syp3,male,HS,216.32540426529175
Madeleine,syp2_syp3,male,HS,247.4759477540618
Madeleine,syp2_syp3,male,HS,268.5222772277228
Madeleine,syp2_syp3,male,HS,187.0433720930233
Madeleine,syp2_syp3,male,HS,198.53495361296223
Madeleine,syp2_syp3,male,HS,162.31694326741996
Madeleine,syp2_syp3,male,HS,173.14844941535333
Madeleine,syp2_syp3,male,HS,181.3572327044025
Madeleine,syp2_syp3,male,HS,292.2555381993752
Madeleine,syp2_syp3,male,HS,284.2203882366616
Madeleine,syp2_syp3,male,HS,144.80154639175257
Madeleine,syp2_syp3,male,HS,279.4423787779952
Madeleine,syp2_syp3,male,HS,225.76989005280927
Madeleine,syp2_syp3,male,HS,215.66130053359865
Madeleine,syp2_syp3,male,HS,205.5828125
Madeleine,syp2_syp3,male,HS,294.3323684010056
Madeleine,syp2_syp3,male,HS,296.297862484283
Madeleine,syp2_syp3,male,HS,319.9248643383888
Madeleine,syp2_syp3,male,HS,321.4112238643329
Madeleine,syp2_syp3,male,HS,314.7959441569383
Madeleine,syp2_syp3,male,HS,379.6896817531109
Madeleine,syp2_syp3,male,HS,160.34514302308696
Madeleine,syp2_syp3,male,HS,163.95650667128749
Madeleine,syp2_syp3,male,HS,195.2334415584416
Madeleine,syp2_syp3,male,HS,168.1707823199834
Madeleine,syp2_syp3,male,HS,156.0161750713606
Madeleine,syp2_syp3,male,HS,158.22851625362085
Madeleine,syp2_syp3,male,HS,184.31509666803785
Madeleine,syp2_syp3,male,HS,278.0372915795135
Madeleine,syp2_syp3,male,HS,157.04054480105933
Madeleine,syp2_syp3,male,HS,255.72784638961508
Madeleine,syp2_syp3,male,HS,230.7679483171825
Madeleine,syp2_syp3,male,HS,226.47407637379692
Madeleine,syp2_syp3,male,HS,257.38999293064177
Madeleine,syp2_syp3,male,HS,215.1183189959103
Madeleine,syp2_syp3,male,HS,251.67472178060413
